лаборатория,иностранный,межкультурный,07,60,рубеж,партнеры,квалификация,студенческий,инженерный,технология,телефон,кружок,35,лекция,филология,локальный,секретарь,медицина,научный,связьрасписаниеучебно,день,близкий,работыпрактиканаучное,февраль,учащиеся,здравоохранение,02,проект,7,прискорбие,выпускникам,полезный,встреча,180,казанский,химический,физико,и,17,deutsche,300,университетский,образовательный,экология,отчёт,от,конференция,03,финансов,декабрь,м,студенты,univer,всероссийском,информационный,22,карта,цифра,педагогический,популяризатор,пользование,00,единство,по,абитуриенту,420008,зарубежный,приглашать,д,закупки,français,защита,процесс,шаблон,электронный,mail,интернат,кадр,информация,05,студентамшколам,ваш,на,приоритетный,целевой,слабовидящий,кончина,вычислительный,наследие,всех,институты,фирменный,карьер,233,язык,микроскопия,кафедра,отдел,ректор 
133.txt,0.0,0.010946536888136548,0.0018988890520236872,0.0,0.0,0.0036971747105626757,0.0,0.0018860587205910947,0.001651696394363799,0.0018734006083723624,0.008615329958255619,0.0,0.0018860587205910947,0.0,0.01116546762589928,0.0018609112709832133,0.0019118951414211097,0.0,0.008946688802803911,0.008258481971818995,0.0,0.004897134923640035,0.0,0.0,0.008209902666102413,0.0,0.0038237902828422194,0.0,0.003446131983302247,0.006808211967011756,0.0,0.0016419805332204824,0.0018364255963650134,0.01116546762589928,0.0,0.007585236158898968,0.001789337760560782,0.0,0.04551141695339381,0.006808211967011756,0.001651696394363799,0.0,0.0019118951414211097,0.005233812949640287,0.0018125759132953379,0.0019118951414211097,0.0017230659916511236,0.0036488456293788498,0.0,0.0018988890520236872,0.01116546762589928,0.0018485873552813378,0.0019657513425879016,0.0016419805332204824,0.0,0.007111762819044127,0.0036251518265906757,0.003672851192730027,0.0019118951414211097,0.0018008818751450455,0.0,0.0018988890520236872,0.0,0.0019250806251550484,0.004626574983107436,0.001632378307880012,0.001681546329201699,0.0,0.0,0.0,0.0019520048297026716,0.0016419805332204824,0.0,0.0,0.0019657513425879016,0.0037218225419664267,0.0016917375190756486,0.0018609112709832133,0.0018860587205910947,0.0034675365297823853,0.0,0.0,0.003363092658403398,0.006134872321922682,0.0018988890520236872,0.0018860587205910947,0.001789337760560782,0.0,0.0018609112709832133,0.0018860587205910947,0.0019384492406075142,0.0019384492406075142,0.0018364255963650134,0.0019118951414211097,0.0,0.0018485873552813378,0.0019520048297026716,0.0018008818751450455,0.003601763750290091,0.0032270137647107747
134.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003179858709370749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011482823117172148,0.001059952903123583,0.0,0.009428002138309763,0.0,0.0,0.0,0.0,0.0012269317851225034,0.0,0.005528766686045849,0.0,0.0,0.0010537178860463852,0.0,0.0,0.0,0.006814805893452166,0.0011482823117172148,0.0,0.029206310971937852,0.0,0.001059952903123583,0.0,0.0,0.0,0.0,0.0,0.003317260011627509,0.0,0.0,0.0,0.0,0.0023726098096408673,0.0,0.0010537178860463852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004948398912372528,0.004190223172582117,0.0,0.0,0.0,0.006285334758873175,0.0,0.0010537178860463852,0.0,0.0,0.0,0.0011942136041859033,0.0,0.0,0.0,0.0,0.0,0.0,0.002158217356962476,0.013779387740606577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011556905846960355,0.0,0.002070890643096942
135.txt,0.0,0.013441418970415021,0.0023316747193577077,0.0,0.0,0.004539817003252755,0.0,0.0023159201604431284,0.0020281430990862904,0.0023003770721180066,0.01057889456004886,0.0,0.0023159201604431284,0.0,0.0,0.0022850412249705533,0.002347645094147829,0.0,0.01098577512005074,0.010140715495431453,0.0,0.0,0.0,0.0,0.0,0.0,0.004695290188295658,0.0,0.004231557824019544,0.0,0.0,0.002016212845562253,0.0022549748930630466,0.0,0.0,0.00931402673221693,0.0021971550240101477,0.0,0.05774696573974497,0.0,0.0020281430990862904,0.0,0.002347645094147829,0.008568904593639575,0.0022256895048414485,0.002347645094147829,0.002115778912009772,0.00224023649506917,0.0,0.0023316747193577077,0.0,0.0022699085016263773,0.002413775941870303,0.002016212845562253,0.0,0.004366320812045643,0.0022256895048414485,0.004509949786126093,0.002347645094147829,0.002211330217713439,0.0,0.0023316747193577077,0.0,0.002363835749969538,0.0018936805731800167,0.0020044221271671523,0.0020647962876239943,0.0,0.0,0.0,0.002396896389829252,0.002016212845562253,0.0,0.01458536952108864,0.002413775941870303,0.0045700824499411066,0.002077310204518685,0.0022850412249705533,0.0023159201604431284,0.004257840791870597,0.0,0.0,0.004129592575247989,0.001883275734865841,0.0023316747193577077,0.0023159201604431284,0.0021971550240101477,0.0,0.0022850412249705533,0.0023159201604431284,0.0023802512760109935,0.0023802512760109935,0.0022549748930630466,0.002347645094147829,0.0,0.0022699085016263773,0.002396896389829252,0.002211330217713439,0.004422660435426878,0.0019812496170264916
136.txt,0.0,0.012018709537527492,0.0020848781850812993,0.0,0.0,0.0040592992477741854,0.0,0.004141582340634473,0.0018134739243014855,0.0020568932429996713,0.009459169543424413,0.003929193502653219,0.0020707911703172367,0.0,0.0,0.0020431806213796733,0.0020991581726503496,0.0,0.009822983756633045,0.009067369621507428,0.0,0.0,0.0,0.0,0.0,0.0,0.004198316345300699,0.014254748521253536,0.0037836678173697657,0.0,0.0,0.0018028064306291236,0.002016296665835204,0.0,0.0,0.008328181880623668,0.0019645967513266093,0.0,0.05163472765986675,0.0,0.0018134739243014855,0.0,0.0020991581726503496,0.005746445497630332,0.0019901109948503313,0.0020991581726503496,0.0018918339086848829,0.0020031182562545817,0.0,0.004169756370162599,0.0,0.0020296496238870927,0.002158289388781345,0.0018028064306291236,0.0,0.003904166792445236,0.0019901109948503313,0.004032593331670408,0.0020991581726503496,0.0019772715690771036,0.0,0.0020848781850812993,0.0,0.0021136351255651793,0.0016932436088781823,0.0017922637029646258,0.001846247549439464,0.0,0.0,0.005376791108893877,0.0021431964559926646,0.0018028064306291236,0.0,0.0,0.002158289388781345,0.004086361242759347,0.0037148738570539517,0.0020431806213796733,0.0020707911703172367,0.0038071688597136775,0.0,0.0,0.003692495098878928,0.00336788014513133,0.0020848781850812993,0.0020707911703172367,0.0019645967513266093,0.0,0.0020431806213796733,0.0020707911703172367,0.0021283131472704933,0.0021283131472704933,0.002016296665835204,0.0020991581726503496,0.0,0.0020296496238870927,0.0021431964559926646,0.0019772715690771036,0.005931814707231311,0.001771543891369659
137.txt,0.0,0.012390624002043812,0.0021493939595382127,0.0,0.0,0.004184912742412149,0.0,0.0021348710273791705,0.0018695911955746586,0.0021205430339068273,0.011702256001930268,0.0,0.0021348710273791705,0.0,0.0,0.002106406080347448,0.002164115835973406,0.0,0.010126952309362733,0.01308713836902261,0.0,0.0,0.0,0.0,0.0,0.0,0.004328231671946812,0.0,0.003900752000643423,0.0,0.0,0.0018585936003065722,0.0020786902108691926,0.0,0.0,0.01030307321909078,0.002025390461872547,0.0,0.05838408157484775,0.0,0.0018695911955746586,0.0,0.002164115835973406,0.00789902280130293,0.0020516942341046577,0.002164115835973406,0.0019503760003217116,0.004130208000681272,0.0,0.0021493939595382127,0.0,0.0020924563712060745,0.0022250768454374456,0.0018585936003065722,0.0,0.004024979771364551,0.004103388468209315,0.004157380421738385,0.002164115835973406,0.004076914994220868,0.0,0.004298787919076425,0.0,0.0021790407727732227,0.0017456403980779958,0.0018477246318837268,0.0019033789882657668,0.0,0.0,0.0,0.0022095168674973235,0.0018585936003065722,0.0,0.0,0.0022250768454374456,0.004212812160694896,0.0019149146184976806,0.002106406080347448,0.004269742054758341,0.003924980273939345,0.0,0.0,0.0038067579765315336,0.0034720979346386516,0.004298787919076425,0.004269742054758341,0.002025390461872547,0.0,0.002106406080347448,0.0021348710273791705,0.0021941730003619256,0.0021941730003619256,0.0020786902108691926,0.002164115835973406,0.0,0.0020924563712060745,0.0022095168674973235,0.002038457497110434,0.008153829988441736,0.0018263636534804467
138.txt,0.0,0.009931910100854962,0.0017228823644340242,0.0,0.0,0.003354486193003994,0.0,0.0017112412673770375,0.0014986018199514887,0.0016997564266563862,0.007816781097895109,0.0,0.0017112412673770375,0.0,0.0,0.0016884247171453438,0.0017346829285739833,0.0,0.00811742652473723,0.007493009099757443,0.0,0.03998900645870551,0.0,0.0,0.0,0.0,0.0034693658571479666,0.0,0.003126712439158044,0.0,0.0,0.0014897865151282444,0.001666208602446063,0.0,0.0,0.006882165966625042,0.001623485304947446,0.0,0.04955159495970031,0.0,0.0014986018199514887,0.0,0.0017346829285739833,0.004748694516971279,0.0016445695296870232,0.0017346829285739833,0.001563356219579022,0.0016553183501424938,0.0,0.0017228823644340242,0.0,0.001677243096501997,0.0017835472364211378,0.0014897865151282444,0.0,0.003226289268430593,0.0016445695296870232,0.003332417204892126,0.0017346829285739833,0.0016339594036890424,0.0,0.0017228823644340242,0.0,0.001746646259115873,0.002798494006318249,0.0014810743132853894,0.0015256849853722988,0.0,0.0,0.0,0.0017710748781244866,0.0014897865151282444,0.0,0.0,0.0017835472364211378,0.0033768494342906875,0.0015349315610412217,0.0016884247171453438,0.0017112412673770375,0.0031461330133143056,0.0,0.0,0.0030513699707445975,0.0055662353312483865,0.0017228823644340242,0.0017112412673770375,0.001623485304947446,0.0,0.0016884247171453438,0.0017112412673770375,0.0017587757470264,0.0017587757470264,0.001666208602446063,0.0017346829285739833,0.0,0.001677243096501997,0.0017710748781244866,0.0016339594036890424,0.003267918807378085,0.0014639520668890264
139.txt,0.0,0.02703980805320351,0.0010051240602867194,0.0,0.0,0.0029354947720956507,0.0,0.002994998044502995,0.001748559016120092,0.0009916324621620654,0.004560285088337893,0.0037885445349268654,0.0019966653630019964,0.0,0.0,0.000985021579080985,0.0010120084716585462,0.0,0.0047356806686585816,0.005245677048360276,0.0,0.005184324100426237,0.0,0.0,0.0,0.0,0.0020240169433170924,0.0,0.0018241140353351575,0.003603737484442628,0.0,0.0008691366874243985,0.0009720607688299195,0.0,0.0,0.007227060498692009,0.0009471361337317164,0.0,0.03693830921553694,0.007207474968885256,0.000874279508060046,0.0,0.0010120084716585462,0.0027703731911652703,0.0009594366030009595,0.0010120084716585462,0.0054723421060054725,0.0009657074304715539,0.0,0.0010051240602867194,0.0,0.0009784982573652168,0.0010405157525503364,0.0008691366874243985,0.0,0.0018822068390082515,0.0009594366030009595,0.001944121537659839,0.0010120084716585462,0.0009532466894332114,0.0,0.0010051240602867194,0.0,0.0010189878404286052,0.009795794709092668,0.0008640540167377062,0.0008900797401334203,0.0,0.0,0.007776486150639356,0.0010332394186164178,0.0008691366874243985,0.0,0.0,0.0020810315051006728,0.00197004315816197,0.0026864224884026867,0.000985021579080985,0.0019966653630019964,0.006424053776615119,0.0,0.0,0.003560318960533681,0.0073064787459303825,0.0010051240602867194,0.0009983326815009982,0.0009471361337317164,0.0,0.000985021579080985,0.0009983326815009982,0.0010260641448760262,0.0010260641448760262,0.0009720607688299195,0.0010120084716585462,0.0,0.004892491286826084,0.0010332394186164178,0.0009532466894332114,0.0038129867577328456,0.0008540649529603917
14.txt,0.0,0.021930365437579643,0.0020750438540195954,0.0,0.0,0.004040151609812987,0.0,0.0020610232874383816,0.0018049198020170447,0.002047190916381748,0.009414550819162978,0.0,0.0020610232874383816,0.0,0.0,0.0020335429769392033,0.002089256483156716,0.0,0.009776648927592325,0.009024599010085222,0.0,0.0,0.0,0.0,0.0,0.0,0.004178512966313432,0.0,0.0037658203276651914,0.0,0.0,0.0017943026267110617,0.002006785832505793,0.0,0.0,0.008288898003828274,0.001955329785518465,0.0,0.05139116762373531,0.0,0.0018049198020170447,0.0,0.002089256483156716,0.005719339622641509,0.0019807236788368866,0.002089256483156716,0.0018829101638325957,0.001993669585234513,0.0,0.0020750438540195954,0.0,0.0020200758049064935,0.002148108778456905,0.0017943026267110617,0.0,0.0038857509113487962,0.0019807236788368866,0.004013571665011586,0.002089256483156716,0.0019679448163927777,0.0,0.0020750438540195954,0.0451898439319823,0.0021036651485577965,0.006741026442892387,0.001783809628894038,0.0018375388345836178,0.0,0.0,0.0,0.0021330870387474164,0.0017943026267110617,0.0,0.0,0.002148108778456905,0.004067085953878407,0.0018486754335810941,0.0020335429769392033,0.0020610232874383816,0.007578421032071566,0.0,0.0,0.005512616503750852,0.003351993918031654,0.0020750438540195954,0.0020610232874383816,0.001955329785518465,0.0,0.0020335429769392033,0.0020610232874383816,0.0021182739343116705,0.0021182739343116705,0.002006785832505793,0.002089256483156716,0.0,0.0020200758049064935,0.0021330870387474164,0.0019679448163927777,0.005903834449178333,0.0017631875522594249
140.txt,0.17770992366412214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04829074012612015,0.02847915443335291,0.0,0.04829074012612015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02866289091356809,0.0,0.0,0.0,0.0,0.0245455695668677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010006189395502373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141.txt,0.0,0.010049990934286527,0.0017433657743150099,0.0,0.0,0.0033943677989974365,0.0,0.003463172551679817,0.0015164187504396833,0.0017199648914382984,0.011073601122037934,0.0032855739592859805,0.0017315862758399084,0.010678115367679437,0.0,0.0017084984588287098,0.001755306635782921,0.0,0.008213934898214951,0.009098512502638099,0.0,0.0,0.0,0.0,0.0,0.0,0.003510613271565842,0.011919756689502627,0.003163886034867981,0.006250604117666011,0.0,0.0015074986401429791,0.0016860182159493847,0.0,0.0,0.006963988283269198,0.0016427869796429902,0.021356230735358875,0.05014071563953822,0.0,0.0015164187504396833,0.0,0.001755306635782921,0.006406869220607661,0.0016641218754825098,0.001755306635782921,0.0015819430174339906,0.003349996978095509,0.005024995467143264,0.0017433657743150099,0.0,0.0016971838994987182,0.0018047518931289188,0.0015074986401429791,0.0,0.004896970104923053,0.0033282437509650196,0.0033720364318987695,0.001755306635782921,0.006613542421272426,0.0,0.0017433657743150099,0.0,0.0017674121987883205,0.002831765401373552,0.0014986828586216754,0.0015438239085801596,0.0,0.0,0.004496048575865026,0.0017921312505196256,0.0015074986401429791,0.0,0.0,0.0018047518931289188,0.005125495376486129,0.003106360834234018,0.0017084984588287098,0.0017315862758399084,0.003183537500923062,0.006926345103359634,0.0,0.0030876478171603192,0.0042243093762248315,0.0017433657743150099,0.0017315862758399084,0.0016427869796429902,0.0,0.0017084984588287098,0.0017315862758399084,0.0017796858946132396,0.0017796858946132396,0.0016860182159493847,0.001755306635782921,0.004496048575865026,0.0033943677989974365,0.0017921312505196256,0.006613542421272426,0.003306771210636213,0.001481357045227205
142.txt,0.0,0.0,0.0,0.0,0.00955928729107537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038237149164301485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010445270015614063,0.0,0.0,0.0,0.0,0.007647429832860296,0.0,0.0,0.0,0.0,0.006714816438609041,0.0,0.003823714916430148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013904417877927812,0.0,0.0,0.0,0.0,0.0,0.0067977154069869304,0.0,0.0,0.0,0.00036855083531856853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018539223837237082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010733234853137258,0.0,0.0,0.0,0.0,0.0
143.txt,0.012659053833605221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040573890492324426,0.0,0.0,0.0,0.0,0.0,0.0,0.0040573890492324426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001719980140435492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019064840110851239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019180384596371547,0.00210984230560087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005552216593686501,0.0,0.0,0.0,0.0,0.0018293430395383266
144.txt,0.0,0.019658509398591477,0.0020460897537309497,0.0,0.0,0.003983777401303968,0.0,0.0020322648229624974,0.0017797348745470392,0.0020186254617345608,0.009283184993779309,0.0,0.0020322648229624974,0.0,0.0,0.0020051679586563305,0.0020601040671126684,0.0,0.00964023057046313,0.010678409247282236,0.0,0.0,0.0,0.0,0.0,0.0,0.004120208134225337,0.0,0.0037132739975117234,0.0,0.0,0.001769265845873233,0.0019787841697266424,0.0,0.0,0.00980788675429727,0.0019280461140926256,0.0,0.06375126390293226,0.0,0.0017797348745470392,0.0,0.0020601040671126684,0.00939922480620155,0.0019530856740159067,0.0020601040671126684,0.0018566369987558617,0.001965850939859148,0.0,0.0020460897537309497,0.0,0.001991888700651984,0.0021181351675947156,0.001769265845873233,0.0,0.003831531131190441,0.0019530856740159067,0.003957568339453285,0.0020601040671126684,0.0019404851212803202,0.0,0.0020460897537309497,0.0,0.002074311681368618,0.001661741402201379,0.0017589192619792376,0.0018118987578219857,0.026154364678126055,0.0,0.0,0.0021033230335555917,0.001769265845873233,0.0,0.0,0.0021181351675947156,0.004010335917312661,0.001822879962414846,0.0020051679586563305,0.0020322648229624974,0.005604506716741297,0.0,0.0,0.0036237975156439713,0.004957832864809609,0.0020460897537309497,0.0020322648229624974,0.0019280461140926256,0.0,0.0020051679586563305,0.0020322648229624974,0.0020887166236003445,0.0020887166236003445,0.0019787841697266424,0.0020601040671126684,0.0,0.001991888700651984,0.0021033230335555917,0.0019404851212803202,0.0038809702425606405,0.0017385849352511537
145.txt,0.0,0.0021168177899985813,0.0,0.0,0.0,0.0,0.0,0.0,0.00383281801029329,0.0,0.001999216801665327,0.0,0.0,0.0,0.025909849749582638,0.0,0.0,0.0,0.0,0.001916409005146645,0.0,0.03977389215944703,0.0,0.0,0.0,0.0,0.0,0.007531933066739139,0.0,0.007899344435848365,0.0,0.0019051360109987234,0.0,0.012954924874791319,0.0,0.003520360020323728,0.0,0.0,0.015841620091456777,0.0,0.001916409005146645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03810272021997446,0.0,0.0,0.0,0.0,0.0019051360109987234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007157417057895756,0.005681984594206719,0.0,0.0,0.0,0.0,0.0,0.0019051360109987234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020116342973278446,0.0,0.0,0.003902085805660036,0.010677135885817021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004289710223440834,0.0,0.0,0.0,0.007488395881382265
146.txt,0.0,0.012192056309703369,0.002114948543519972,0.0,0.0,0.0041178468330786205,0.0,0.0021006583506583505,0.00183962979820968,0.0020865599724660126,0.00959559987337765,0.00797172912557528,0.0021006583506583505,0.0,0.0,0.0020726495726495725,0.002129434492448191,0.0,0.009964661406969099,0.0091981489910484,0.0,0.0,0.0,0.0,0.0,0.0,0.004258868984896382,0.0,0.0038382399493510602,0.0,0.0,0.001828808446455505,0.002045377867746289,0.0,0.0,0.00844829988851728,0.00199293228139382,0.0,0.060827759197324416,0.0,0.00183962979820968,0.0,0.002129434492448191,0.005829326923076923,0.002018814518814519,0.002129434492448191,0.0019191199746755301,0.0020320093849505614,0.006096028154851683,0.002114948543519972,0.0,0.0020589234165393103,0.002189418562657999,0.001828808446455505,0.0,0.0039604768904131955,0.002018814518814519,0.004090755735492578,0.002129434492448191,0.0020057899090157156,0.0,0.002114948543519972,0.0,0.002144120247568523,0.006870661566794163,0.0018181136602189235,0.0018728761198640717,0.0,0.0,0.0054543409806567696,0.0021741079433387125,0.001828808446455505,0.0,0.0,0.002189418562657999,0.004145299145299145,0.0037684537684537682,0.0020726495726495725,0.0021006583506583505,0.003862079949036471,0.0,0.0,0.0037457522397281433,0.0017082276697661313,0.002114948543519972,0.0021006583506583505,0.00199293228139382,0.0,0.0020726495726495725,0.0021006583506583505,0.002159009971509972,0.002159009971509972,0.002045377867746289,0.002129434492448191,0.0054543409806567696,0.0020589234165393103,0.0021741079433387125,0.0020057899090157156,0.004011579818031431,0.0017970950051874907
147.txt,0.0,0.009450736816465716,0.00163941352938691,0.0,0.0,0.0031919707128460367,0.0,0.0016283364109451065,0.0014259987504134663,0.0016174079786568844,0.011900927842956828,0.0,0.0016283364109451065,0.0,0.01927950310559006,0.0016066252587991717,0.0033012847783544627,0.0,0.007724159898072941,0.008555992502480797,0.0,0.0,0.0,0.0,0.0,0.0,0.0049519271675316934,0.0,0.0044628479411088105,0.0,0.0,0.002835221044939715,0.0031709709055246817,0.0,0.0,0.009168241965973534,0.021627647714604237,0.0,0.04977045638671348,0.0,0.0014259987504134663,0.0,0.0016506423891772314,0.00451863354037267,0.001564894732596596,0.0016506423891772314,0.0014876159803696035,0.0015751228027442862,0.0,0.00163941352938691,0.0,0.012767882851384147,0.001697139357886449,0.0014176105224698574,0.0,0.0030699845709538315,0.001564894732596596,0.0031709709055246817,0.0016506423891772314,0.0015547986375475857,0.0,0.00163941352938691,0.0,0.0033240522595844937,0.005325829587179575,0.001409320402455414,0.0014517698121679266,0.0,0.0,0.0,0.0016852712504886419,0.0014176105224698574,0.0,0.0,0.001697139357886449,0.0032132505175983435,0.0014605684170901562,0.0016066252587991717,0.0016283364109451065,0.005987423324717411,0.0,0.0,0.002903539624335853,0.003972425090437512,0.00163941352938691,0.0016283364109451065,0.0015448319796145884,0.0,0.0016066252587991717,0.003256672821890213,0.0016735679779158043,0.0016735679779158043,0.0015854854527623408,0.0016506423891772314,0.0,0.0031919707128460367,0.0016852712504886419,0.0015547986375475857,0.0031095972750951714,0.0013930276810397444
148.txt,0.008853394181403308,0.005786532144708044,0.0007528396412757914,0.006916714204221334,0.0,0.0014657937386429317,0.0,0.0007477528869428469,0.0019645105432107937,0.0007427344111915526,0.006148190403752298,0.001418813170096684,0.0007477528869428469,0.0,0.0,0.0007377828484502756,0.0007579960771749407,0.0,0.004965846095338395,0.003929021086421587,0.0,0.005824601435133756,0.018444571211256894,0.0,0.003254924331398275,0.0,0.004547976463049645,0.0051473221984902956,0.002049396801250766,0.0026992055431107644,0.0,0.000650984866279655,0.0007280751793917195,0.0,0.0,0.012029068181254496,0.000709406585048342,0.0,0.03969592499813984,0.0026992055431107644,0.0006548368477369311,0.0,0.0015159921543498815,0.011066742726754134,0.0007186196575814374,0.0007579960771749407,0.003415661335417943,0.0007233165180885055,0.0,0.0015056792825515828,0.0,0.0007328968693214659,0.0007793480793488827,0.000650984866279655,0.0,0.002114664215303338,0.0007186196575814374,0.001456150358783439,0.0007579960771749407,0.0014279668034521465,0.0,0.0007528396412757914,0.0,0.0007632236363278714,0.020788356503295063,0.0006471779372370839,0.0006666712485996467,0.0,0.0,0.0,0.0007738980927800094,0.000650984866279655,0.00650984866279655,0.009418504448301392,0.0007793480793488827,0.00516447993915193,0.0006707116804093415,0.0007377828484502756,0.0007477528869428469,0.001374750649286228,0.0,0.0,0.0013333424971992934,0.00972900459494869,0.0015056792825515828,0.0007477528869428469,0.000709406585048342,0.0,0.0007377828484502756,0.0014955057738856939,0.0007685238004690372,0.0007685238004690372,0.0007280751793917195,0.0007579960771749407,0.0,0.0007328968693214659,0.0007738980927800094,0.0007139834017260733,0.0014279668034521465,0.0044778727796115
149.txt,0.0,0.00528322440087146,0.0009164777021919879,0.004210069444444444,0.0,0.0026766004415011034,0.0,0.013654279279279279,0.000797172912557528,0.0009041759880686055,0.004158093278463649,0.0017272079772079772,0.0009102852852852852,0.0,0.0,0.0008981481481481481,0.0009227549467275495,0.0,0.004318019943019943,0.0055802103879026965,0.0,0.0,0.0,0.0,0.015849673202614382,0.0,0.001845509893455099,0.006266149870801034,0.004989711934156378,0.0,0.0,0.0007924836601307189,0.0008863304093567252,0.0,0.0,0.003660929951690821,0.0008636039886039886,0.0,0.04173460144927536,0.0,0.000797172912557528,0.0,0.0009227549467275495,0.008420138888888888,0.000874819624819625,0.001845509893455099,0.0016632373113854597,0.0008805374001452433,0.00528322440087146,0.0009164777021919879,0.0,0.0008922001471670345,0.0009487480438184663,0.0007924836601307189,0.0,0.0025743099787685774,0.0026244588744588748,0.0017726608187134505,0.0009227549467275495,0.006953405017921147,0.0,0.0009164777021919879,0.0,0.0009291187739463602,0.01563075506445672,0.0007878492527615336,0.0024347389558232934,0.0,0.0,0.004727095516569201,0.0009421134421134422,0.0007924836601307189,0.0,0.01719858156028369,0.0009487480438184663,0.0017962962962962963,0.001632996632996633,0.0008981481481481481,0.02093656156156156,0.002510351966873706,0.003641141141141141,0.0,0.0016231593038821956,0.012583943833943833,0.004582388510959939,0.0009102852852852852,0.0008636039886039886,0.0,0.0008981481481481481,0.0009102852852852852,0.0009355709876543211,0.0009355709876543211,0.0008863304093567252,0.0009227549467275495,0.0023635477582846006,0.0008922001471670345,0.0009421134421134422,0.0034767025089605737,0.0017383512544802868,0.002336223506743738
15.txt,0.0,0.007778980712939572,0.0013494150216323748,0.0,0.012397750511247444,0.0026273378566882,0.0,0.0013402973525672912,0.0011737515276920658,0.0013313020683218733,0.011020222676664394,0.002543128309999476,0.0013402973525672912,0.0,0.0,0.0013224267211997274,0.0013586575902736926,0.0,0.0063578207749986895,0.005868757638460329,0.0,0.0,0.0,0.0,0.0,0.0,0.0027173151805473853,0.0,0.0024489383725920877,0.0,0.0,0.0011668471069409359,0.0013050263696049943,0.0,0.0,0.007546456832933227,0.001271564154999738,0.0,0.046356806259446964,0.0,0.0011737515276920658,0.0,0.0013586575902736926,0.003719325153374233,0.0012880779751945398,0.0013586575902736926,0.0024489383725920877,0.0025929935709798576,0.0,0.0013494150216323748,0.0,0.0013136689283441,0.0013969296350701346,0.0011668471069409359,0.0,0.0025269300405090333,0.0012880779751945398,0.0026100527392099887,0.0013586575902736926,0.0012797677947094137,0.0,0.0013494150216323748,0.0,0.0013680276426204078,0.004383734987402411,0.0011600234396488837,0.001194963904698549,0.0,0.0,0.0034800703189466512,0.0013871608963633504,0.0011668471069409359,0.0,0.0,0.0013969296350701346,0.0026448534423994547,0.002404412220363141,0.0013224267211997274,0.0013402973525672912,0.0024641491699373803,0.0,0.0,0.002389927809397098,0.0043596485314276725,0.0013494150216323748,0.0013402973525672912,0.001271564154999738,0.0,0.0013224267211997274,0.0013402973525672912,0.0013775278345830495,0.0013775278345830495,0.0013050263696049943,0.0013586575902736926,0.0034800703189466512,0.0013136689283441,0.0013871608963633504,0.0012797677947094137,0.0025595355894188275,0.0011466127640460066
